"DONOR","RECIPIENT","SECTOR","FLOW","CHANNEL","AMOUNTTYPE","FLOWTYPE","AIDTYPE","YEAR","Donor Name","Donor Agency","OECD ID","Donor Project ID","Recipient Name","Region","Income Group","Channel of Delivery Code","Channel of Delivery Name","Category Code","Category Name","FinanceType Code","FinanceType Name","BiMulti Code","Type of Aid Code","Type of Aid Name","Short Description","Project title","Purpose Code","Purpose Name","Sector","Long Description","SDG Focus","Gender equality","Environment","PDGG","Trade Development","RMNCH","DRR","Nutrition","Disability","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Amount","Amount Type","Amount Tied USD million","Amount Untied USD million","Amount Partially Untied USD million","Nature of Submission","Value"
"5","240","11220","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006891","201706019_0043","Gambia","South of Sahara","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVMENT OF WATER AT SANITATION UNITS AT UPPER BASIC SCHOOL","Improvment of water at sanitation units at Upper Basic School","11220","Primary education","I.1.b. Basic Education","Improvment of water at sanitation units at Upper Basic School","","0","0","0","","1","","","","0","0","0","0",".025289","Current Prices (USD millions)",".000000",".025300","","8","0.025289"
"5","241","12220","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006904","201706019_0056","Ghana","South of Sahara","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVING THE HEALTH SITUATION OF WOMEN AND CHILDREN IN 13 COMMUNITIES IN SOUTH DAYI DISTRICT IN THE NORTHERN PART OF VOLTA REGION","Improving the health situation of women and children in 13 communities in South Dayi District in the northern part of Volta Region","12220","Basic health care","I.2.b. Basic Health","Improving the health situation of women and children in 13 communities in South Dayi District in the northern part of Volta Region, Ghana by strengthening the pre- and postnatal health care","","1","0","1","","2","","","","0","0","0","0",".022700","Current Prices (USD millions)",".000000",".022700","","8","0.0227"
"5","241","14031","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006906","201706019_0058","Ghana","South of Sahara","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","WATER PROJECT GHANA 2017//2018","Water Project Ghana 2017//2018","14031","Basic drinking water supply","I.4. Water Supply & Sanitation","Water Project Ghana 2017//2018","","1","0","1","","1","","","","0","0","0","0",".038052","Current Prices (USD millions)",".000000",".070400","","1","0.038052"
"5","243","31150","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006894","201706019_0046","Guinea","South of Sahara","LDCs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","VILLAGE DEVELOPMENT BY INSTALLATION AND RUNNING OF AN OIL MILL IN ORDER TO IMPROVE THE LIFE SITUATION OF WOMEN AND YOUNG PEOPLE IN RURAL AREA IN BOFFA","Village development by installation and running of an oil mill in order to improve the life situation of women and young people in rural area in Boffa","31150","Agricultural inputs","III.1.a. Agriculture","Village development by installation and running of an oil mill in order to improve the life situation of women and young people in rural area in Boffa, Guinea","","1","0","0","0","0","","","","0","0","0","0",".057996","Current Prices (USD millions)",".000000",".176300","","1","0.057996"
"5","248","11240","11","50000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006963","201706019_0115","Kenya","South of Sahara","LMICs","50000","University, college or other teaching institution, research institute or think-tank","10","ODA","110","Standard grant","3","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVMENT OF WATER SUPPLY AND HEALTH CONDITIONS IN MWAKILEMBA BY BUILDING A WELL AND SUPPORT OF NURSERY EDUCATION BY BULDING A KINDERGARDEN","Improvment of water supply and health conditions in Mwakilemba by building a well and support of nursery education by bulding a kindergarden","11240","Early childhood education","I.1.b. Basic Education","Improvment of water supply and health conditions in the village of Mwakilemba by building a well and support of nursery education by bulding a kindergarden","","0","0","0","","1","","","","0","0","0","0",".044126","Current Prices (USD millions)",".000000",".145600","","1","0.044126"
"5","660","15160","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005669","201729045","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING CAPACITIES OF THE CIVIL SOCIETY TO HELP VICTIMS OF INTERNATIONAL CRIMES TO OBTAIN JUSTICE AND TO SUSTAINABLY FIGHT AGAINST IMPUNITY","Strengthening capacities of the civil society to help victims of international crimes to obtain justice and to sustainably Fight Against Impunity","15160","Human rights","I.5.a. Government & Civil Society-general","Strengthening capacities of the civil society to help victims of international crimes to obtain justice and to sustainably Fight Against Impunity","","1","0","2","","0","","","","0","0","0","0",".063127","Current Prices (USD millions)",".000000",".281800","","1","0.063127"
"5","660","31191","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005273","201675743","Nepal","South & Central Asia","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","FOOD SECURITY COORDINATOR","Food security coordinator","31191","Agricultural services","III.1.a. Agriculture","Food security coordinator","","1","1","0","1","0","","","","0","0","1","0",".023310","Current Prices (USD millions)",".000000",".000000","","3","0.02331"
"5","665","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002448","201415892","Pakistan","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROMOTING CHILD FRIENDLY CLASSROOM ENVIRONMENT, PAKISTAN","Promoting child friendly classroom environment, Pakistan","11220","Primary education","I.1.b. Basic Education","Promoting child friendly classroom environment, Pakistan","","0","0","0","","0","","","","0","0","0","0",".130463","Current Prices (USD millions)",".000000",".000000","","3","0.130463"
"5","665","11220","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003654","201530930","Pakistan","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVING PRIMARY EDUCATION IN JEHLUM DISTRICT, PUNJAB PROVINCE, PAKISTAN","Improving primary education in Jehlum District, Punjab Province, Pakistan","11220","Primary education","I.1.b. Basic Education","Improving primary education in Jehlum District, Punjab Province, Pakistan","","1","0","0","","0","","","","0","0","0","0",".046782","Current Prices (USD millions)",".000000",".000000","","3","0.046782"
"5","665","15150","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002907","201439017","Pakistan","South & Central Asia","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","FURTHER STRENGTHENING OF NGOS AND CBOS AS SUPPORT ORGANISATIONS IN PAKISTAN","Further strengthening of NGOs and CBOs as support organisations in Pakistan","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Further strengthening of NGOs and CBOs as support organisations in Pakistan","","1","0","2","","0","","","","0","0","0","0",".034494","Current Prices (USD millions)",".000000",".000000","","3","0.034494"
"5","9998","41010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005236","201675347","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","COORDINATING CSOS IN UNFCCC","Coordinating CSOs in UNFCCC","41010","Environmental policy and administrative management","IV.1. General Environment Protection","Coordinating CSOs in UNFCCC","","1","2","2","","0","","","","1","1","1","1",".022218","Current Prices (USD millions)",".000000",".000000","","3","0.022218"
"5","9998","41010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005420","201698323","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INTERNATIONAL CLIMATE AND ENVIRONMENT PROTECTION","International climate and environment protection","41010","Environmental policy and administrative management","IV.1. General Environment Protection","Representatives from politics, business and civil society, especially in the emerging countries, act based on market economy and reulatory policies for cklimate-friendly growth and adaptation to climate change. With the help of covic education and policy dialogue, they are aware of climate change and possible solutions.Topics include sustainable mobility and sustainable cities.","","0","2","2","","0","","","","0","1","1","0",".352835","Current Prices (USD millions)",".000000",".000000","","3","0.352835"
"5","9998","41010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002311","201398320","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","GLOBAL PROGRAM SPECIAL FUNDS CLIMATE AND ENERGY","Global Program Special Funds Climate and Energy","41010","Environmental policy and administrative management","IV.1. General Environment Protection","Global Program Special Funds Climate and Energy","","0","2","2","","0","","","","0","1","1","0",".727088","Current Prices (USD millions)",".000000",".000000","","3","0.727088"
"5","9998","41010","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004803","201631803","Bilateral, unspecified","Regional and Unspecified","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENGTHENING LOCAL AND INTERNATIONAL CIVIL SOCIETY ACTORS TO SUPPORT SOCIALLY JUST AND ECOLOGICALLY SUSTAINABLE FOREST USE SYSTEMS","Strengthening local and international civil society actors to support socially just and ecologically sustainable forest use systems","41010","Environmental policy and administrative management","IV.1. General Environment Protection","Strengthening local and international civil society actors to support socially just and ecologically sustainable forest use systems","","0","2","2","","0","","","","2","0","2","2",".023700","Current Prices (USD millions)",".000000",".000000","","3","0.0237"
